study,questionnaire,question,item,template.id,text_de,instruction_de,text,instruction,scale,answer_list,filter,goto,concept,description,number
soep-core,soep-core-2014-pe,149,punt44,,Ausland [An sonstige Verwandte],,Foreign Country [other relatives],,bin,,,,punt44,,149
soep-core,soep-core-2014-pe,149,punt53,,Deutschland [An nicht verwandte Personen],,Germany [non-relatives],,bin,,,,punt53,"Filter:
ASK ONLY IF Q14901 : PUNT XX 1=51
",149
soep-core,soep-core-2014-pe,149,punt54,,Ausland [An nicht verwandte Personen],,Foreign Country [non-relatives],,bin,,,,punt54,,149
soep-core,soep-core-2014-pe,150,,,"Hat sich an Ihrer familiären Situation nach dem 31.12.2012 etwas verändert?
Geben Sie bitte an, ob einer der folgenden Punkte zutrifft, und wenn ja, wann das war.",,"Has your family situation changed since December 31, 2012?
Please indicate if any of the following apply to you and if so, when this change occurred.",,txt,,,,,,150
soep-core,soep-core-2014-pe,150,pfs141,,Habe neuen Partner / neue Partnerin,,Started a new relationship,,bin,,,,pfs141,,150
soep-core,soep-core-2014-pe,150,pfs021,,Bin mit Partner / Partnerin zusammengezogen,,Moved in with my partner,,bin,,,,pfs021,,150
soep-core,soep-core-2014-pe,150,pfs011,,Habe geheiratet,,Got married,,bin,,,,pfs011,,150
soep-core,soep-core-2014-pe,150,pfs031,,Bin (erneut) Vater / Mutter geworden,,Became a father / mother (again),,bin,,,,pfs031,,150
soep-core,soep-core-2014-pe,150,pfs111,,Kind kam in den Haushalt,,A child entered the household,,bin,,,,pfs111,,150
soep-core,soep-core-2014-pe,150,pfs041,,Sohn / Tochter hat den Haushalt verlassen,,My son or daughter left the household,,bin,,,,pfs041,,150
soep-core,soep-core-2014-pe,150,pfs051,,Habe mich von Ehepartner / Lebenspartner getrennt,,I separated from my spouse / partner,,bin,,,,pfs051,,150
soep-core,soep-core-2014-pe,150,pfs061,,Wurde geschieden,,I got divorced,,bin,,,,pfs061,,150
soep-core,soep-core-2014-pe,150,pfs071,,Ehepartner / Lebenspartner ist verstorben,,My spouse / partner died,,bin,,,,pfs071,,150
soep-core,soep-core-2014-pe,150,pfs081,,Vater ist verstorben,,Father died,,bin,,,,pfs081,,150
soep-core,soep-core-2014-pe,150,pfs091,,Mutter ist verstorben,,Mother died,,bin,,,,pfs091,,150
soep-core,soep-core-2014-pe,150,pfs121,,Kind ist verstorben,,Child died,,bin,,,,pfs121,,150
soep-core,soep-core-2014-pe,150,pfs131,,"Andere Person, die hier im Haushalt lebte, ist verstorben",,Another person who lived in the household died,,bin,,,,pfs131,,150
soep-core,soep-core-2014-pe,150,pfs101,,Sonstige familiäre Veränderung,,Other family changes,,bin,,,,pfs101,,150
soep-core,soep-core-2014-pe,150,pfsno,,"Nein, nichts davon",,"No, none of these",,bin,,,,pfsno,,150
soep-core,soep-core-2014-pe,150,pfsso,,[Sonstige familiäre Veränderung] und zwar:,,[Other family changes]:,,chr,,150:pfs101=1,,pfsso,"Filter:
ASK ONLY IF Q15001 : PFS XXX 1=101
",150
soep-core,soep-core-2014-pe,150,pfs142,,2013 im Monat [neuen Partner / neue Partnerin],,2013 month [Started a new relationship],,int,,,,pfs142,"Filter:
ASK ONLY IF Q15001 : PFS XXX 1=141
",150
soep-core,soep-core-2014-pe,150,pfs022,,2013 im Monat [mit Partner / Partnerin zusammengezogen],,2013 month [Moved in with my partner],,int,,,,pfs022,"Filter:
ASK ONLY IF Q15001 : PFS XXX 1=21
",150
soep-core,soep-core-2014-pe,150,pfs012,,2013 im Monat [geheiratet],,2013 month [Got married],,int,,,,pfs012,"Filter:
ASK ONLY IF Q15001 : PFS XXX 1=11
",150
soep-core,soep-core-2014-pe,150,pfs032,,2013 im Monat [(erneut) Vater / Mutter geworden],,2013 month [Became a father / mother (again)],,int,,,,pfs032,"Filter:
ASK ONLY IF Q15001 : PFS XXX 1=31
",150
soep-core,soep-core-2014-pe,150,pfs112,,2013 im Monat [Kind kam in den Haushalt],,2013 month [A child entered the household],,int,,,,pfs112,"Filter:
ASK ONLY IF Q15001 : PFS XXX 1=111
",150
soep-core,soep-core-2014-pe,150,pfs042,,2013 im Monat [Sohn / Tochter hat den Haushalt verlassen],,2013 month [son or daughter left the household],,int,,,,pfs042,"Filter:
ASK ONLY IF Q15001 : PFS XXX 1=41
",150
soep-core,soep-core-2014-pe,150,pfs052,,2013 im Monat [von Ehepartner / Lebenspartner getrennt],,2013 [separated from spouse / partner],,int,,,,pfs052,"Filter:
ASK ONLY IF Q15001 : PFS XXX 1=51
",150
soep-core,soep-core-2014-pe,150,pfs062,,2013 im Monat [geschieden],,2013 month  [got divorced],,int,,,,pfs062,"Filter:
ASK ONLY IF Q15001 : PFS XXX 1=61
",150
soep-core,soep-core-2014-pe,150,pfs072,,2013 im Monat [Ehepartner / Lebenspartner verstorben],,2013 [spouse / partner died],,int,,,,pfs072,"Filter:
ASK ONLY IF Q15001 : PFS XXX 1=71
",150
soep-core,soep-core-2014-pe,150,pfs082,,2013 im Monat [Vater ist verstorben],,2013 month [Father died],,int,,,,pfs082,"Filter:
ASK ONLY IF Q15001 : PFS XXX 1=81
",150
soep-core,soep-core-2014-pe,150,pfs092,,2013 im Monat [Mutter verstorben],,2013 month [Mother died],,int,,,,pfs092,"Filter:
ASK ONLY IF Q15001 : PFS XXX 1=91
",150
soep-core,soep-core-2014-pe,150,pfs122,,2013 im Monat [Kind verstorben],,2013 month [Child died],,int,,,,pfs122,"Filter:
ASK ONLY IF Q15001 : PFS XXX 1=121
",150
soep-core,soep-core-2014-pe,150,pfs132,,2013 im Monat [Andere Person im Haushalt verstorben],,2013 month [Another person who lived in the household died],,int,,,,pfs132,"Filter:
ASK ONLY IF Q15001 : PFS XXX 1=131
",150
soep-core,soep-core-2014-pe,150,pfs102,,2013 im Monat [Sonstige familiäre Veränderung],,2013 month [Other family changes],,int,,,,pfs102,"Filter:
ASK ONLY IF Q15001 : PFS XXX 1=101
",150
soep-core,soep-core-2014-pe,150,pfs143,,2014 im Monat [neuen Partner / neue Partnerin],,2014 month [Started a new relationship],,int,,,,pfs143,"Filter:
ASK ONLY IF Q15001 : PFS XXX 1=141
",150
soep-core,soep-core-2014-pe,150,pfs023,,2014 im Monat [mit Partner / Partnerin zusammengezogen],,2014 month [Moved in with my partner],,int,,,,pfs023,"Filter:
ASK ONLY IF Q15001 : PFS XXX 1=21
",150
soep-core,soep-core-2014-pe,150,pfs013,,2014 im Monat [geheiratet],,2014 month [Got married],,int,,,,pfs013,"Filter:
ASK ONLY IF Q15001 : PFS XXX 1=11
",150
soep-core,soep-core-2014-pe,150,pfs033,,2014 im Monat [(erneut) Vater / Mutter geworden],,2014 month [Became a father / mother (again)],,int,,,,pfs033,"Filter:
ASK ONLY IF Q15001 : PFS XXX 1=31
",150
soep-core,soep-core-2014-pe,150,pfs113,,2014 im Monat [Kind kam in den Haushalt],,2014 month [A child entered the household],,int,,,,pfs113,"Filter:
ASK ONLY IF Q15001 : PFS XXX 1=111
",150
soep-core,soep-core-2014-pe,150,pfs043,,2014 im Monat [Sohn / Tochter hat den Haushalt verlassen],,2014 month [son or daughter left the household],,int,,,,pfs043,"Filter:
ASK ONLY IF Q15001 : PFS XXX 1=41
",150
soep-core,soep-core-2014-pe,150,pfs053,,2014 im Monat [von Ehepartner / Lebenspartner getrennt],,2014 [separated from spouse / partner],,int,,,,pfs053,"Filter:
ASK ONLY IF Q15001 : PFS XXX 1=51
",150
soep-core,soep-core-2014-pe,150,pfs063,,2014 im Monat [geschieden],,2014 month  [got divorced],,int,,,,pfs063,"Filter:
ASK ONLY IF Q15001 : PFS XXX 1=61
",150
soep-core,soep-core-2014-pe,150,pfs073,,2014 im Monat [Ehepartner / Lebenspartner verstorben],,2014 [spouse / partner died],,int,,,,pfs073,"Filter:
ASK ONLY IF Q15001 : PFS XXX 1=71
",150
soep-core,soep-core-2014-pe,150,pfs083,,2014 im Monat [Vater ist verstorben],,2014 month [Father died],,int,,,,pfs083,"Filter:
ASK ONLY IF Q15001 : PFS XXX 1=81
",150
soep-core,soep-core-2014-pe,150,pfs093,,2014 im Monat [Mutter verstorben],,2014 month [Mother died],,int,,,,pfs093,"Filter:
ASK ONLY IF Q15001 : PFS XXX 1=91
",150
soep-core,soep-core-2014-pe,150,pfs123,,2014 im Monat [Kind verstorben],,2014 month [Child died],,int,,,,pfs123,"Filter:
ASK ONLY IF Q15001 : PFS XXX 1=121
",150
soep-core,soep-core-2014-pe,150,pfs133,,2014 im Monat [Andere Person im Haushalt verstorben],,2014 month [Another person who lived in the household died],,int,,,,pfs133,"Filter:
ASK ONLY IF Q15001 : PFS XXX 1=131
",150
soep-core,soep-core-2014-pe,150,pfs103,,2014 im Monat [Sonstige familiäre Veränderung],,2014 month [Other family changes],,int,,,,pfs103,"Filter:
ASK ONLY IF Q15001 : PFS XXX 1=101
",150
soep-core,soep-core-2014-pe,151,,,"Zum Schluss möchten wir Sie noch nach Ihrer Zufriedenheit mit Ihrem Leben insgesamt fragen.

Wie zufrieden sind Sie gegenwärtig, alles in allem, mit Ihrem Leben?","Antworten Sie bitte wieder anhand der folgenden Skala,
bei der „0“ ganz und gar unzufrieden, „10“ ganz und gar zufrieden bedeutet.","In conclusion, we would like to ask you about your satisfaction with your life in general. How satisfied are you with your life, all things considered?","Please answer on a scale from 0 to 10, where 0 means completely dissatisfied and 10 means completely satisfied.",cat,pzule1,,,pzule1,,151
soep-core,soep-core-2014-pe,A,,,Welches Datum haben wir heute?,,What is the date today?,,txt,,,,,,1000
soep-core,soep-core-2014-pe,A,pdatt,,Tag,,Day,,int,,,,pdatt,,1000
soep-core,soep-core-2014-pe,A,pdatm,,Monat,,Month,,int,,,,pdatm,,1000
soep-core,soep-core-2014-pe,A,pdatst,,Stunde,,Hour,,int,,,,pdatst,,
soep-core,soep-core-2014-pe,A,pdatmi,,Minute,,Minute,,int,,,,pdatmi,,
soep-core,soep-core-2014-pe,B,,,Wie wurde die Befragung durchgeführt?,,How was the interview conducted?,,cat,pform,,,pform,,1001
soep-core,soep-core-2014-pe,C,,,Interviewdauer:,,Duration of the interview:,,txt,,,,,,1002
soep-core,soep-core-2014-pe,C,pdauer1,,Das mündliche (Teil-)Interview dauerte … Minuten,,The oral (complete or partial) interview lasted ... minutes,,int,,,,pdauer1,,1002
soep-core,soep-core-2014-pe,C,pdauer2,,Befragter brauchte zum Selbstausfüllen … Minuten,(bitte erfragen),The respondent needed … minutes to complete the questionnaire,(please ask),int,,,,pdauer2,,1002
soep-core,soep-core-2014-pe,D,,,Sonstige Hinweise:,,Other notes:,,chr,,,,ptext,,1003
soep-core,soep-core-2014-pe,IN,,,Vielen Dank für Ihre Mitarbeit!,,Thank you very much for your cooperation!,,txt,,,,,,
soep-core,soep-core-2014-pe,IN,listnr,,Listen-Nr.,,List nr.,,int,,,,listnr,,
soep-core,soep-core-2014-pe,IN,lfdnr,,Lfd. Nr.,,Consecutive nr.,,int,,,,lfdnr,,
soep-core,soep-core-2014-pe,IN,pintnr,,Abrechnungs-Nummer,,billing number,,int,,,,pintnr,,
